,FIRE_NUMBER,FIRE_YEAR,RESPONSE_TYPE_DESC,IGNITION_DATE,FIRE_OUT_DATE,FIRE_CAUSE,FIRE_LABEL,FIRE_CENTRE,ZONE,FIRE_ID,FIRE_TYPE,INCIDENT_NAME,GEOGRAPHIC_DESCRIPTION,LATITUDE,LONGITUDE,CURRENT_SIZE,FEATURE_CODE,OBJECTID,SE_ANNO_CAD_DATA,fme_feature_type,geometry
308,G70016,1973,,19730502130000,19730502150600,Person,1973-G70016,4.0,7.0,4070016,Fire,,,55.684,-120.204,0.1,JA70003000,4955951,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-120.2040000007 55.6840000003)
309,G70048,1984,,19840806170000,19840810210600,Lightning,1984-G70048,4.0,7.0,4070048,Fire,,,55.694,-120.191,6.0,JA70003000,4983670,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-120.191 55.6940000001)
310,G70081,1999,,,,Unknown,1999-G70081,4.0,7.0,4070081,Smoke Chase,,,55.6858,-120.1373,,JA70003000,5021881,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-120.1373000004 55.6857500002)
311,G70043,1988,,19881012070000,19881012120000,Person,1988-G70043,4.0,7.0,4070043,Fire,,,55.616,-120.147,0.2,JA70003000,4995161,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-120.1470000007 55.6160000001)
312,G70035,1987,,19870926190000,19870927161000,Person,1987-G70035,4.0,7.0,4070035,Fire,,,55.518,-120.119,0.5,JA70003000,4992584,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-120.1189999996 55.5180000003)
313,G70040,1981,,19810715100000,19810815200000,Person,1981-G70040,4.0,7.0,4070040,Fire,,,55.662,-120.087,3.0,JA70003000,4975713,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-120.0869999996 55.6620000001)
314,G70261,1974,,19740914,19740915061800,Person,1974-G70261,4.0,7.0,4070261,Fire,,,55.633,-120.087,36.6,JA70003000,4958515,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-120.0870000006 55.633)
315,G00349,1969,,19690808060000,19690808143000,Person,1969-G00349,4.0,0.0,4000349,Fire,,,55.51,-120.023,0.1,JA70003000,4945844,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-120.0230000004 55.5099999998)
316,G70045,1984,,19840809140000,19840904190600,Person,1984-G70045,4.0,7.0,4070045,Fire,,,55.611,-119.997,129.0,JA70003000,4983667,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-119.9970000008 55.6109999996)
317,G70007,1998,,19980422174500,19980422203000,Person,1998-G70007,4.0,7.0,4070007,Fire,,,55.3717,-120.8002,0.4,JA70003000,5017616,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-120.8001999993 55.3716666995)
318,G70185,1971,,19710501,19710506010600,Unknown,1971-G70185,4.0,7.0,4070185,Fire,,,55.369,-120.639,238.3,JA70003000,4951835,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-120.6390000002 55.3690000003)
319,G70022,1982,,19820613164500,19820614093800,Lightning,1982-G70022,4.0,7.0,4070022,Fire,,,55.39,-120.639,0.1,JA70003000,4979326,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-120.6389999996 55.3899999996)
320,G70113,1974,,19740621170000,19740621194200,Lightning,1974-G70113,4.0,7.0,4070113,Fire,,,55.405,-120.812,0.1,JA70003000,4958477,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-120.8119999997 55.4049999999)
321,G70061,1982,,19820722100000,19820722150500,Person,1982-G70061,4.0,7.0,4070061,Fire,,,55.398,-120.626,0.1,JA70003000,4978591,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-120.6260000006 55.3979999998)
322,G70003,1989,,19890426140000,19890427085900,Person,1989-G70003,4.0,7.0,4070003,Fire,,,55.411,-120.843,100.0,JA70003000,4997133,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-120.8430000002 55.4109999997)
323,G70020,1987,,19870603125500,19870603163000,Person,1987-G70020,4.0,7.0,4070020,Fire,,,55.411,-120.843,1.0,JA70003000,4992403,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-120.8430000002 55.4109999997)
324,G70004,1989,,19890426140000,19890427085900,Person,1989-G70004,4.0,7.0,4070004,Fire,,,55.42,-120.875,27.1,JA70003000,4997134,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-120.875 55.42)
325,G70015,1986,,19860812093000,19860812133600,Person,1986-G70015,4.0,7.0,4070015,Fire,,,55.455,-120.825,0.1,JA70003000,4988263,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-120.8250000004 55.4550000001)
326,G70229,1999,,19990807190000,19990807202900,Lightning,1999-G70229,4.0,7.0,4070229,Fire,,,55.4561,-120.6034,0.1,JA70003000,5021236,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-120.6034167002 55.4561)
327,G70048,1999,,,,Unknown,1999-G70048,4.0,7.0,4070048,Nuisance Fire,,,55.4833,-120.8083,,JA70003000,5021656,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-120.8083333002 55.4833332997)
328,G70114,1974,,19740623150000,19740623191200,Lightning,1974-G70114,4.0,7.0,4070114,Fire,,,55.499,-120.773,0.1,JA70003000,4958478,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-120.7729999993 55.4990000004)
329,G70081,1998,,19980518190000,19980519110000,Lightning,1998-G70081,4.0,7.0,4070081,Fire,,,55.5,-120.75,0.0,JA70003000,5017734,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-120.7499999997 55.5000000001)
330,G70002,1986,,19860528200000,19860530190600,Person,1986-G70002,4.0,7.0,4070002,Fire,,,55.503,-120.6,6.0,JA70003000,4988577,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-120.5999999998 55.5030000003)
331,G70004,1988,,19880510100000,19880511002900,Person,1988-G70004,4.0,7.0,4070004,Fire,,,55.509,-120.544,211.0,JA70003000,4993731,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-120.5439999997 55.5090000002)
332,G70504,1971,,19710820,19710820081800,Unknown,1971-G70504,4.0,7.0,4070504,Fire,,,55.525,-120.73,1.2,JA70003000,4951839,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-120.7300000004 55.5250000001)
333,G70031,1988,,19881008110000,19881009170000,Person,1988-G70031,4.0,7.0,4070031,Fire,,,55.527,-120.654,10.0,JA70003000,4994940,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-120.6539999996 55.5270000002)
334,G70503,1971,,19710820,19710820081800,Unknown,1971-G70503,4.0,7.0,4070503,Fire,,,55.532,-120.73,0.1,JA70003000,4951838,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-120.7300000007 55.5319999997)
335,G70022,1998,,19980501100000,19980501190000,Person,1998-G70022,4.0,7.0,4070022,Fire,,,55.5333,-120.7167,0.5,JA70003000,5017623,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-120.7166999997 55.5333299996)
336,G70334,1999,,19991005,19991013110000,Person,1999-G70334,4.0,7.0,4070334,Fire,,,55.5383,-120.7483,1.3,JA70003000,5020592,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-120.7483332999 55.5383333001)
337,G70044,1980,,19800511152000,19800511193800,Person,1980-G70044,4.0,7.0,4070044,Fire,,,55.539,-120.678,0.5,JA70003000,4973215,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-120.6779999998 55.5390000002)
338,G70011,1997,,19970509153000,19970510105900,Person,1997-G70011,4.0,7.0,4070011,Fire,,,55.542,-120.7,3.0,JA70003000,5016497,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-120.6999999994 55.5419999997)
339,G70027,1977,,19770501171500,19770501173900,Person,1977-G70027,4.0,7.0,4070027,Fire,,,55.546,-120.691,46.4,JA70003000,4965111,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-120.6910000001 55.5459999999)
340,G70021,1989,,19890505130000,19890505230000,Unknown,1989-G70021,4.0,7.0,4070021,Fire,,,55.563,-120.654,54.8,JA70003000,4996513,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-120.6539999999 55.5629999998)
341,G70034,1998,,19980502120000,19980503015000,Person,1998-G70034,4.0,7.0,4070034,Fire,,,55.5667,-120.65,1.0,JA70003000,5017713,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-120.65 55.5666667001)
342,GI0211,1974,,19740814160000,19740815200000,Person,1974-GI0211,4.0,18.0,4180211,Fire,,,55.347,-121.273,0.1,JA70003000,4959066,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-121.2729999995 55.3469999996)
343,GI0066,1970,,19700603130000,19700605150500,Person,1970-GI0066,4.0,18.0,4180066,Fire,,,55.347,-121.204,89.0,JA70003000,4947452,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-121.2039999998 55.3470000002)
344,GI0271,1970,,19700716230000,19700717143000,Lightning,1970-GI0271,4.0,18.0,4180271,Fire,,,55.361,-120.993,0.1,JA70003000,4946939,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-120.9930000002 55.3610000001)
345,G70032,1971,,19710501,19710510003600,Unknown,1971-G70032,4.0,7.0,4070032,Fire,,,55.369,-120.928,103.5,JA70003000,4952584,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-120.9279999998 55.3689999998)
346,G70433,1998,,19980804210000,19980805133000,Lightning,1998-G70433,4.0,7.0,4070433,Fire,,,55.3833,-121.05,0.0,JA70003000,5017661,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-121.0500000007 55.3833332998)
347,GI0008,1978,,19780512143500,19780513085800,Person,1978-GI0008,4.0,18.0,4180008,Fire,,,55.412,-121.152,34.0,JA70003000,4967985,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-121.1519999993 55.4120000002)
348,G70010,1987,,19870506100000,19870510115900,Person,1987-G70010,4.0,7.0,4070010,Fire,,,55.411,-120.969,296.5,JA70003000,4992216,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-120.9689999995 55.4110000002)
349,G70021,1984,,19840727,19840730190500,Lightning,1984-G70021,4.0,7.0,4070021,Fire,,,55.412,-120.954,0.1,JA70003000,4983446,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-120.9539999999 55.4120000001)
350,G70115,1974,,19740621160000,19740622144200,Lightning,1974-G70115,4.0,7.0,4070115,Fire,,,55.412,-120.941,0.1,JA70003000,4958512,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-120.9409999998 55.4120000002)
351,G70046,1982,,19820629200000,19820630125900,Lightning,1982-G70046,4.0,7.0,4070046,Fire,,,55.427,-121.049,0.1,JA70003000,4979214,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-121.0489999993 55.4269999997)
352,G70008,1985,,19850519140000,19850519171200,Person,1985-G70008,4.0,7.0,4070008,Fire,,,55.434,-121.139,10.0,JA70003000,4985256,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-121.1390000001 55.4340000001)
353,G70001,1979,,19790708170000,19790709121200,Person,1979-G70001,4.0,7.0,4070001,Fire,,,55.47,-121.139,0.1,JA70003000,4969288,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-121.1389999996 55.47)
354,G70050,1984,,19840807190000,19840812103000,Lightning,1984-G70050,4.0,7.0,4070050,Fire,,,55.477,-121.191,0.1,JA70003000,4983671,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-121.1910000004 55.4769999996)
355,G70025,1988,,19881008070000,19881008135900,Person,1988-G70025,4.0,7.0,4070025,Fire,,,55.482,-121.245,1.5,JA70003000,4994934,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-121.2450000004 55.4820000002)
356,G70009,1980,,19800411170000,19800430170600,Person,1980-G70009,4.0,7.0,4070009,Fire,,,55.503,-121.075,20.0,JA70003000,4972760,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-121.0749999994 55.5029999998)
357,G70395,1971,,19710807130000,19710807220600,Person,1971-G70395,4.0,7.0,4070395,Fire,,,55.518,-120.915,10.1,JA70003000,4951837,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-120.9150000008 55.5180000002)
358,GI0032,1978,,19781017100000,19781017173000,Person,1978-GI0032,4.0,18.0,4180032,Fire,,,55.532,-121.243,60.0,JA70003000,4967463,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-121.243 55.5320000001)
359,G70005,1992,,19920503133000,19920507175800,Person,1992-G70005,4.0,7.0,4070005,Fire,,,55.554,-121.245,118.0,JA70003000,5005733,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-121.2449999999 55.5540000002)
360,G70034,1992,,19920722160000,19920722175900,Unknown,1992-G70034,4.0,7.0,4070034,Fire,,,55.554,-121.245,0.3,JA70003000,5006690,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-121.2449999999 55.5540000002)
361,G70002,1990,,19900410140000,19900503200000,Person,1990-G70002,4.0,7.0,4070002,Fire,,,55.554,-121.23,19.0,JA70003000,4999699,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-121.23 55.5540000001)
362,G70010,1985,,19850519193000,19850730183000,Person,1985-G70010,4.0,7.0,4070010,Fire,,,55.561,-121.234,489.0,JA70003000,4985258,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-121.234 55.5609999997)
363,GI0098,1971,,19710507140000,19710507160600,Person,1971-GI0098,4.0,18.0,4180098,Fire,,,55.561,-121.217,712.2,JA70003000,4951199,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-121.2169999994 55.5610000002)
364,G70036,1988,,19881008080000,19881015100000,Person,1988-G70036,4.0,7.0,4070036,Fire,,,55.571,-121.242,48.0,JA70003000,4994945,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-121.2420000004 55.5710000002)
365,GI0028,1974,,19740611120000,19740611210600,Person,1974-GI0028,4.0,18.0,4180028,Fire,,,55.575,-121.243,48.5,JA70003000,4959030,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-121.2429999995 55.5750000001)
366,G00329,1969,,19690806160000,19690807100000,Person,1969-G00329,4.0,0.0,4000329,Fire,,,55.347,-121.325,0.1,JA70003000,4945603,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-121.325 55.3470000001)
367,G70007,1990,,19900505162500,19900505162500,Person,1990-G70007,4.0,7.0,4070007,Fire,,,55.366,-121.436,0.0,JA70003000,4999746,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-121.436 55.366)
368,GI0153,1975,,19750711,19750711191700,Lightning,1975-GI0153,4.0,18.0,4180153,Fire,,,55.376,-121.415,0.2,JA70003000,4962664,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-121.4150000006 55.3759999998)
369,G70115,1981,,19811018130000,19811102090600,Person,1981-G70115,4.0,7.0,4070115,Fire,,,55.376,-121.415,4.0,JA70003000,4975483,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-121.4150000006 55.3759999998)
370,G70085,1981,,19810825180000,19810826150000,Lightning,1981-G70085,4.0,7.0,4070085,Fire,,,55.47,-121.376,0.1,JA70003000,4975551,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-121.3760000002 55.47)
371,G70003,1986,,19860530110000,19860531101200,Unknown,1986-G70003,4.0,7.0,4070003,Fire,,,55.5,-121.3,48.5,JA70003000,4988578,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-121.2999999999 55.5000000003)
372,G70035,1985,,19850706030000,19850706134800,Lightning,1985-G70035,4.0,7.0,4070035,Fire,,,55.503,-121.273,1.0,JA70003000,4986782,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-121.2730000003 55.5030000004)
373,G70349,1999,,19991018190000,19991019180000,Person,1999-G70349,4.0,7.0,4070349,Fire,,,55.5383,-121.3167,1.0,JA70003000,5020597,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-121.3166667 55.5383333002)
374,G70019,1983,,19830531160000,19830601173600,Person,1983-G70019,4.0,7.0,4070019,Fire,,,55.539,-121.325,2.0,JA70003000,4980911,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-121.3249999999 55.5389999998)
375,G70046,1981,,19810817144000,19810817210300,Person,1981-G70046,4.0,7.0,4070046,Fire,,,55.539,-121.325,1.2,JA70003000,4975874,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-121.3249999999 55.5389999998)
376,G70018,1983,,19830531160000,19830531213600,Person,1983-G70018,4.0,7.0,4070018,Fire,,,55.546,-121.337,0.1,JA70003000,4980910,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-121.3370000005 55.5460000003)
377,G70054,1991,,19910810160000,19910821120000,Unknown,1991-G70054,4.0,7.0,4070054,Fire,,,55.545,-121.276,0.0,JA70003000,5002375,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-121.2760000003 55.5449999996)
378,GI0034,1970,,19700401,19700402050000,Person,1970-GI0034,4.0,18.0,4180034,Fire,,,55.554,-121.286,13.7,JA70003000,4947449,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-121.2860000005 55.5540000005)
379,G70362,1999,,19991029170000,19991103150000,Person,1999-G70362,4.0,7.0,4070362,Fire,,,55.5533,-121.2667,2.0,JA70003000,5020737,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-121.2666667003 55.5533332999)
380,GI0005,1978,,19780508130000,19780508164800,Person,1978-GI0005,4.0,18.0,4180005,Fire,,,55.561,-121.286,0.8,JA70003000,4967941,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-121.2860000002 55.5609999999)
381,G70007,1983,,19830522140000,19830525183600,Person,1983-G70007,4.0,7.0,4070007,Fire,,,55.561,-121.286,12.0,JA70003000,4980801,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-121.2860000002 55.5609999999)
382,G70025,1998,,19980501220000,19980502010000,Person,1998-G70025,4.0,7.0,4070025,Fire,,,55.5667,-121.3833,0.2,JA70003000,5017637,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-121.3833332994 55.5666666995)
383,GI0020,1977,,19770425130000,19770425170000,Person,1977-GI0020,4.0,18.0,4180020,Fire,,,55.568,-121.376,3.0,JA70003000,4965138,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-121.3759999994 55.5680000002)
384,GI0032,1974,,19740601,19740601042400,Unknown,1974-GI0032,4.0,18.0,4180032,Fire,,,55.568,-121.376,0.2,JA70003000,4959031,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-121.3759999994 55.5680000002)
385,G70005,1987,,19870427133000,19870428095700,Person,1987-G70005,4.0,7.0,4070005,Fire,,,55.571,-121.416,63.0,JA70003000,4992211,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-121.4159999995 55.5709999997)
386,GI0004,1978,,19780508120000,19780509190000,Person,1978-GI0004,4.0,18.0,4180004,Fire,,,55.568,-121.247,162.0,JA70003000,4967940,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-121.2470000008 55.5680000002)
387,G70015,1982,,19820604113000,19820604151700,Person,1982-G70015,4.0,7.0,4070015,Fire,,,55.575,-121.247,0.2,JA70003000,4979319,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-121.2469999996 55.5750000001)
388,G70014,1998,,19980429080000,19980429190000,Person,1998-G70014,4.0,7.0,4070014,Fire,,,55.5833,-121.3667,3.0,JA70003000,5017618,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-121.3666999998 55.58333)
389,G70052,1984,,19840812120000,19840812211200,Unknown,1984-G70052,4.0,7.0,4070052,Fire,,,55.583,-121.35,0.1,JA70003000,4983673,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-121.3499999993 55.583)
390,K20158,1987,,19870724173000,19870725120000,Lightning,1987-K20158,5.0,2.0,5020158,Fire,,,55.179,-120.078,0.1,JA70003000,4991152,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-120.0780000003 55.1790000003)
391,G70212,1970,,19700716230000,19700717124200,Lightning,1970-G70212,4.0,7.0,4070212,Fire,,,55.191,-120.204,0.1,JA70003000,4947178,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-120.2040000002 55.1909999996)
392,G70031,1987,,19870710153000,19870712090000,Lightning,1987-G70031,4.0,7.0,4070031,Fire,,,55.188,-120.047,0.0,JA70003000,4992580,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-120.0469999993 55.1880000001)
393,G70030,1971,,19710507070000,19710508194100,Person,1971-G70030,4.0,7.0,4070030,Fire,,,55.213,-120.549,36.8,JA70003000,4952582,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-120.5489999998 55.2129999998)
394,G70032,1981,,19810731160000,19810809180600,Lightning,1981-G70032,4.0,7.0,4070032,Fire,,,55.191,-120.036,0.4,JA70003000,4975705,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-120.0359999994 55.1909999996)
395,G70279,1999,,19990820200000,19990821130000,Lightning,1999-G70279,4.0,7.0,4070279,Fire,,,55.2067,-120.1783,0.1,JA70003000,5021239,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-120.1783333001 55.2066667)
396,G70157,1999,,19990804160000,19990806150000,Lightning,1999-G70157,4.0,7.0,4070157,Fire,,,55.2083,-120.1765,0.5,JA70003000,5021233,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-120.1765000005 55.2083333002)
397,G70041,1981,,19810814170000,19810815180000,Lightning,1981-G70041,4.0,7.0,4070041,Fire,,,55.213,-120.087,0.5,JA70003000,4975744,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-120.0870000002 55.213)
398,G70024,1987,,19870627180000,19870627215800,Unknown,1987-G70024,4.0,7.0,4070024,Fire,,,55.232,-120.438,1.6,JA70003000,4992407,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-120.4379999993 55.2319999997)
399,G70457,1998,,19980818170000,19980829180000,Lightning,1998-G70457,4.0,7.0,4070457,Fire,,,55.2167,-120.1,0.5,JA70003000,5017663,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-120.0999999997 55.2166666998)
400,G70067,1973,,19730528190000,19730529150600,Person,1973-G70067,4.0,7.0,4070067,Fire,,,55.227,-120.247,3.2,JA70003000,4955953,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-120.247 55.2270000001)
401,G70040,1988,,19881011070000,19881011162800,Person,1988-G70040,4.0,7.0,4070040,Fire,,,55.232,-120.031,0.1,JA70003000,4995158,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-120.0310000004 55.2320000004)
402,G70323,1999,,19990926160000,19990929170000,Person,1999-G70323,4.0,7.0,4070323,Fire,,,55.25,-120.1333,0.9,JA70003000,5020591,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-120.1333332996 55.2499999997)
403,G70477,1998,,19980823,19980823180500,Person,1998-G70477,4.0,7.0,4070477,Fire,,,55.25,-120.0,0.2,JA70003000,5017737,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-120.0000000004 55.25)
